uniqueId,name,yearReleased,genre,publisher,developer,rating,naSales,euSales,jpSales,otherSales,globalSales,criticScore,criticCount,userScore,userCount
199,Ape Escape Academy,2004,Misc,Sony Computer Entertainment,Shift,E10+,0.13,0.15,0.0,0.05,0.33,51,48,5.8,4
200,Apex,2003,Racing,Atari,Milestone S.r.l,E,0.1,0.03,0.0,0.0,0.14,74,26,9.1,7
201,Apollo Justice: Ace Attorney,2007,Adventure,Capcom,Capcom,T,0.28,0.04,0.64,0.03,0.99,78,48,8.1,84
202,Aquaman: Battle for Atlantis,2003,Action,TDK Mediactive,TDK Mediactive,T,0.01,0.0,0.0,0.0,0.01,27,9,3.1,19
203,Aquapazza: Aquaplus Dream Match,2012,Fighting,Aqua Plus,Examu,T,0.05,0.0,0.05,0.01,0.11,75,13,7.8,20
204,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,2007,Racing,Midway Games,Creat Studios,M,0.03,0.03,0.0,0.01,0.07,37,19,5.9,10
205,Arcana Heart,2007,Fighting,AQ Interactive,Examu,T,0.06,0.05,0.04,0.02,0.16,77,12,8.1,8
206,Arcana Heart 3,2011,Fighting,PQube,Examu,T,0.04,0.04,0.1,0.02,0.2,73,10,7.5,27
207,Arcania: Gothic 4,2010,Role-Playing,JoWood Productions,Spellbound,T,0.09,0.08,0.0,0.02,0.19,63,25,4.4,307
208,Arcania: Gothic 4,2010,Role-Playing,JoWood Productions,Spellbound,T,0.04,0.04,0.01,0.01,0.09,64,21,5.2,52
209,Archer Maclean's Mercury,2005,Puzzle,Ignition Entertainment,Awesome Studios,E,0.17,0.24,0.0,0.14,0.56,75,39,6.6,21
210,Arc Rise Fantasia,2009,Role-Playing,Marvelous Interactive,"Image Epoch, Imageepoch",T,0.12,0.0,0.06,0.01,0.19,64,26,7.8,43
211,Arc the Lad: End of Darkness,2004,Role-Playing,Sony Computer Entertainment,Cattle Call,T,0.03,0.02,0.0,0.01,0.06,59,24,4.2,10
212,Arc the Lad: Twilight of the Spirits,2003,Role-Playing,Sony Computer Entertainment,Cattle Call,T,0.18,0.14,0.0,0.05,0.36,72,39,8.2,33
213,Arctic Thunder,2001,Racing,Midway Games,Inland Productions,T,0.17,0.14,0.0,0.05,0.36,45,23,5.3,10
214,Area 51,2005,Shooter,Midway Games,Midway Studios - Austin,M,0.22,0.17,0.0,0.06,0.45,75,37,8.4,52
215,Area 51,2005,Shooter,Midway Games,Midway Studios - Austin,M,0.22,0.06,0.0,0.01,0.29,72,43,8.1,16
216,Arena Football,2006,Sports,Electronic Arts,EA Tiburon,E10+,0.28,0.22,0.0,0.07,0.56,66,18,8.6,14
217,Arena Football,2006,Sports,Electronic Arts,EA Tiburon,E10+,0.11,0.03,0.0,0.01,0.15,65,17,8.5,10
218,Arkanoid DS,2007,Puzzle,Square Enix,Taito Corporation,E,0.06,0.0,0.0,0.0,0.06,61,29,7.0,5
219,ArmA II,2009,Shooter,505 Games,Bohemia Interactive,M,0.0,0.12,0.0,0.02,0.14,77,38,7.5,589
220,ArmA III,2013,Shooter,Bohemia Interactive,Bohemia Interactive,M,0.0,0.1,0.0,0.01,0.11,74,38,7.4,866
221,Armed and Dangerous,2003,Shooter,LucasArts,Planet Moon Studios,T,0.09,0.03,0.0,0.0,0.13,79,41,7.2,15
222,Armored Core: For Answer,2008,Simulation,Ubisoft,From Software,T,0.06,0.02,0.1,0.01,0.19,62,22,7.6,31
223,Armored Core: For Answer,2008,Simulation,Ubisoft,From Software,T,0.06,0.01,0.07,0.01,0.15,64,22,7.7,38
224,Armored Core: Last Raven,2005,Simulation,505 Games,From Software,T,0.05,0.04,0.08,0.01,0.18,59,16,8.9,14
225,Armored Core: Nexus,2004,Simulation,Indie Games,From Software,T,0.06,0.05,0.14,0.02,0.26,73,19,8.7,7
226,Armored Core: Nine Breaker,2004,Simulation,505 Games,From Software,T,0.03,0.03,0.0,0.01,0.07,57,25,8.2,5
227,Armored Core: Verdict Day,2013,Simulation,From Software,From Software,T,0.0,0.0,0.12,0.0,0.12,66,18,7.4,28
228,Armored Core 2,2000,Simulation,Ubisoft,From Software,T,0.28,0.22,0.23,0.07,0.79,78,23,8.4,19
229,Armored Core 2: Another Age,2001,Simulation,Metro 3D,From Software,T,0.11,0.08,0.19,0.03,0.41,75,16,8.8,30
230,Armored Core 3,2002,Simulation,Metro 3D,From Software,T,0.22,0.17,0.23,0.06,0.67,74,23,9.0,33
231,Armored Core 3 Portable,2009,Simulation,From Software,From Software,T,0.0,0.0,0.08,0.0,0.08,43,6,6.7,6
232,Armored Core 4,2006,Simulation,505 Games,From Software,T,0.09,0.0,0.09,0.01,0.2,65,36,6.8,25
233,Armored Core 4,2007,Simulation,505 Games,From Software,T,0.19,0.01,0.03,0.02,0.25,65,31,7.2,31
234,Armored Core V,2012,Simulation,Namco Bandai Games,From Software,T,0.09,0.04,0.24,0.02,0.39,65,26,7.3,47
235,Armored Core V,2012,Simulation,Namco Bandai Games,From Software,T,0.13,0.03,0.04,0.01,0.21,68,37,7.2,37
236,Army Corps of Hell,2011,Action,Square Enix,"Entersphere, Inc.",M,0.04,0.04,0.0,0.02,0.09,57,43,6.6,28
237,Army Men: Air Attack 2,2000,Action,3DO,3DO,T,0.17,0.11,0.0,0.02,0.3,74,8,5.3,4
238,Army Men: Green Rogue,2001,Action,3DO,3DO,T,0.06,0.05,0.0,0.02,0.13,39,13,3.8,4
239,Army Men: Major Malfunction,2006,Shooter,Global Star,Team 17,T,0.01,0.0,0.0,0.0,0.02,36,6,4.0,5
240,Army Men: Sarge's Heroes 2,2000,Shooter,3DO,3DO,T,0.14,0.09,0.0,0.02,0.24,48,8,7.3,7
241,Army Men: Sarge's Heroes 2,2001,Shooter,Midas Interactive Entertainment,3DO,T,0.09,0.07,0.0,0.02,0.17,54,15,4.6,5
242,Army Men: Sarge's War,2004,Shooter,Global Star,3DO,T,0.12,0.03,0.0,0.0,0.15,56,11,6.7,7
243,Army of Two,2008,Shooter,Electronic Arts,EA Montreal,M,1.09,0.37,0.02,0.16,1.64,72,76,7.6,233
244,Army of Two,2008,Shooter,Electronic Arts,EA Montreal,M,0.74,0.26,0.02,0.15,1.17,74,43,7.3,118
245,Army of Two: The 40th Day,2010,Shooter,Electronic Arts,EA Montreal,M,0.62,0.24,0.0,0.09,0.95,73,79,7.3,126
246,Army of Two: The 40th Day,2010,Shooter,Electronic Arts,EA Montreal,M,0.44,0.27,0.01,0.12,0.85,74,56,7.0,88
247,Army of Two: The 40th Day,2010,Shooter,Electronic Arts,"Buzz Monkey, EA Montreal",M,0.12,0.13,0.0,0.08,0.32,49,11,6.0,32
248,Army of Two: The Devil's Cartel,2013,Shooter,Electronic Arts,Visceral Games,M,0.11,0.11,0.01,0.05,0.28,58,27,6.7,100
249,Army of Two: The Devil's Cartel,2013,Shooter,Electronic Arts,Visceral Games,M,0.16,0.07,0.0,0.02,0.26,54,55,6.2,195
250,Ar Nosurge: Ode to an Unborn Star,2014,Role-Playing,Tecmo Koei,Gust,T,0.05,0.03,0.06,0.02,0.16,67,23,7.8,49
251,Arslan: The Warriors of Legend,2015,Action,Tecmo Koei,Omega Force,T,0.03,0.01,0.04,0.01,0.09,69,43,6.6,23
252,Art Academy,2010,Misc,Nintendo,Headstrong Games,E,0.26,1.65,0.33,0.28,2.52,75,15,8.0,5
253,Art Academy: Home Studio,2015,Misc,Nintendo,Headstrong Games,E,0.0,0.0,0.01,0.0,0.01,82,9,8.3,20
254,Art Academy: Lessons for Everyone,2012,Action,Nintendo,"Nintendo, Headstrong Games",E,0.2,0.04,0.21,0.02,0.46,81,14,7.6,22
255,Art of Fighting Anthology,2006,Fighting,Crave Entertainment,SNK Playmore,T,0.02,0.02,0.0,0.01,0.04,60,19,7.0,4
256,Ar tonelico: Melody of Elemia,2006,Role-Playing,505 Games,Gust,T,0.0,0.0,0.1,0.0,0.1,71,30,7.7,43
257,Ar tonelico Qoga: Knell of Ar Ciel,2010,Role-Playing,Tecmo Koei,Gust,M,0.08,0.01,0.13,0.01,0.24,61,27,5.4,101
258,Arx Fatalis,2003,Role-Playing,Mindscape,Arkane Studios,M,0.04,0.01,0.0,0.0,0.05,71,31,8.2,6
259,Asphalt: Injection,2011,Action,Ubisoft,Ubisoft,E10+,0.13,0.06,0.0,0.03,0.22,49,33,4.8,28
260,Asphalt: Urban GT,2004,Racing,Ubisoft,Gameloft,E,0.31,0.22,0.0,0.06,0.59,60,38,7.5,13
261,Asphalt 3D,2011,Racing,Ubisoft,Gameloft,E10+,0.27,0.16,0.02,0.04,0.49,43,37,4.4,24
262,Assassin's Creed,2007,Adventure,Ubisoft,Ubisoft Montreal,M,3.28,1.64,0.07,0.56,5.54,81,77,7.7,1074
263,Assassin's Creed,2007,Adventure,Ubisoft,Ubisoft Montreal,M,1.91,2.0,0.09,0.82,4.82,81,40,7.3,769
264,Assassin's Creed: Altair's Chronicles,2008,Platform,Ubisoft,Gameloft,T,0.03,0.01,0.0,0.0,0.05,58,30,6.3,30
265,Assassin's Creed: Bloodlines,2009,Action,Ubisoft,Griptonite Games,M,0.43,0.47,0.05,0.28,1.23,63,38,7.2,69
266,Assassin's Creed: Brotherhood,2010,Action,Ubisoft,Ubisoft Montreal,M,2.85,0.38,0.03,0.24,3.49,89,81,8.3,693
267,Assassin's Creed: Brotherhood,2010,Action,Ubisoft,Ubisoft Montreal,M,1.87,0.55,0.11,0.29,2.82,90,59,8.2,791
268,Assassin's Creed: Brotherhood,2011,Action,Ubisoft,Ubisoft Montreal,M,0.15,0.34,0.0,0.1,0.59,88,24,8.2,1102
269,Assassin's Creed: Revelations,2011,Action,Ubisoft,Ubisoft Montreal,M,1.41,2.01,0.1,0.7,4.22,80,39,7.5,613
270,Assassin's Creed: Revelations,2011,Action,Ubisoft,Ubisoft Montreal,M,2.25,1.47,0.04,0.43,4.19,80,77,7.2,564
271,Assassin's Creed: Revelations,2011,Action,Ubisoft,Ubisoft Montreal,M,0.14,0.48,0.0,0.12,0.74,80,20,7.4,771
272,Assassin's Creed: Rogue,2014,Action,Ubisoft,Ubisoft Sofia,M,0.46,0.56,0.06,0.2,1.29,72,53,7.5,292
273,Assassin's Creed: Rogue,2014,Action,Ubisoft,Ubisoft,M,0.58,0.34,0.0,0.09,1.01,72,32,7.3,318
274,Assassin's Creed: Rogue,2015,Action,Ubisoft,Ubisoft,M,0.05,0.02,0.0,0.01,0.08,74,25,7.5,362
275,Assassin's Creed: Unity,2014,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M,1.19,2.07,0.08,0.62,3.96,70,40,4.9,2050
276,Assassin's Creed: Unity,2014,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M,2.27,0.9,0.0,0.33,3.5,72,59,4.1,1005
277,Assassin's Creed: Unity,2014,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M,0.18,0.33,0.0,0.04,0.55,70,10,3.0,1463
278,Assassin's Creed Chronicles,2016,Action,Ubisoft,Climax Studios,T,0.01,0.04,0.01,0.01,0.07,70,6,8.0,24
279,Assassin's Creed Chronicles: China,2015,Action,Ubisoft,"Climax Group, Climax Studios",T,0.0,0.03,0.0,0.01,0.04,69,44,6.4,83
280,Assassin's Creed II,2009,Action,Ubisoft,Ubisoft Montreal,M,2.54,1.93,0.21,0.86,5.55,91,70,8.6,1202
281,Assassin's Creed II,2009,Action,Ubisoft,Ubisoft Montreal,M,3.11,1.55,0.08,0.51,5.26,90,82,8.8,1305
282,Assassin's Creed II,2010,Action,Ubisoft,Ubisoft Montreal,M,0.01,0.45,0.0,0.09,0.55,86,22,6.9,1611
283,Assassin's Creed II: Discovery,2009,Action,Ubisoft,Griptonite Games,T,0.15,0.11,0.0,0.03,0.28,69,20,7.3,22
284,Assassin's Creed III,2012,Action,Ubisoft,Ubisoft,M,2.64,2.52,0.16,1.12,6.45,85,41,6.9,1307
285,Assassin's Creed III,2012,Action,Ubisoft,Ubisoft,M,3.13,1.69,0.03,0.44,5.29,84,61,6.7,1196
286,Assassin's Creed III,2012,Action,Ubisoft,Ubisoft,M,0.28,0.53,0.0,0.12,0.93,80,21,6.2,1489
287,Assassin's Creed III,2012,Action,Ubisoft,Ubisoft Quebec,M,0.19,0.13,0.0,0.03,0.35,85,26,7.1,216
288,Assassin's Creed III: Liberation,2012,Action,Ubisoft,Ubisoft,M,0.53,0.48,0.06,0.24,1.32,70,71,7.2,318
289,Assassin's Creed IV: Black Flag,2013,Action,Ubisoft,Ubisoft,M,1.33,1.68,0.13,0.57,3.71,88,36,8.1,840
290,Assassin's Creed IV: Black Flag,2013,Action,Ubisoft,Ubisoft,M,1.9,1.11,0.01,0.29,3.3,86,35,7.9,701
291,Assassin's Creed IV: Black Flag,2013,Action,Ubisoft,Ubisoft,M,1.07,1.31,0.06,0.42,2.85,83,29,7.8,1530
292,Assassin's Creed IV: Black Flag,2013,Action,Ubisoft,Ubisoft,M,0.22,0.38,0.0,0.05,0.64,84,10,7.7,1470
293,Assassin's Creed IV: Black Flag,2013,Action,Ubisoft,Ubisoft,M,0.17,0.09,0.0,0.03,0.29,86,5,7.7,207
294,Assassin's Creed Syndicate,2015,Action,Ubisoft,Ubisoft Quebec,M,0.81,1.99,0.07,0.52,3.39,76,86,6.8,1319
295,Assassin's Creed Syndicate,2015,Action,Ubisoft,Ubisoft Quebec,M,0.62,0.56,0.0,0.11,1.3,78,22,6.1,402
296,Assassin's Creed Syndicate,2015,Action,Ubisoft,Ubisoft Quebec,M,0.11,0.09,0.0,0.02,0.21,74,14,5.9,544
297,Assassin's Creed The Ezio Collection,2016,Action,Ubisoft,Ubisoft Montreal,M,0.04,0.13,0.0,0.03,0.2,72,32,7.4,49
298,Assassin's Creed The Ezio Collection,2016,Action,Ubisoft,Ubisoft Montreal,M,0.03,0.04,0.0,0.01,0.08,74,13,7.6,24
299,Assetto Corsa,2016,Racing,505 Games,Kunos Simulazioni,E,0.0,0.05,0.0,0.01,0.06,73,35,6.2,70
300,Assetto Corsa,2016,Racing,505 Games,Kunos Simulazioni,E,0.0,0.01,0.0,0.0,0.02,63,9,6.7,27
301,Astonishia Story,2006,Role-Playing,Ubisoft,Sonnori,E10+,0.03,0.0,0.0,0.0,0.03,48,35,4.9,18
302,Astro Boy,2004,Action,Sega,Sonic Team,E,0.04,0.03,0.0,0.01,0.09,54,29,6.9,7
303,Astro Boy: Omega Factor,2003,Action,THQ,Hitmaker,E,0.06,0.02,0.0,0.0,0.09,85,37,8.6,18
304,Astro Boy: The Video Game,2009,Action,D3Publisher,High Voltage Software,E10+,0.05,0.04,0.0,0.01,0.11,56,4,5.0,4
305,Astro Boy: The Video Game,2009,Action,D3Publisher,High Voltage Software,E10+,0.1,0.0,0.0,0.01,0.11,48,17,3.5,4
306,Asura's Wrath,2012,Action,Capcom,CyberConnect2,T,0.18,0.12,0.06,0.05,0.4,71,39,7.4,169
307,Asura's Wrath,2012,Action,Capcom,CyberConnect2,T,0.15,0.06,0.01,0.02,0.24,71,54,6.5,131
308,Atari Anthology,2004,Misc,Atari,Digital Eclipse,E,0.33,0.01,0.0,0.05,0.4,66,12,4.3,6
309,Atari Classics Evolved,2007,Misc,Atari,Stainless Games,E,0.08,0.0,0.0,0.01,0.09,64,17,6.0,4
310,Atelier Annie: Alchemists of Sera Island,2009,Role-Playing,Gust,Gust,E10+,0.08,0.0,0.03,0.01,0.12,70,11,6.7,15
311,Atelier Ayesha: The Alchemist of Dusk,2012,Role-Playing,Tecmo Koei,Gust,T,0.06,0.04,0.14,0.02,0.26,70,17,6.6,120
312,Atelier Iris: Eternal Mana,2004,Role-Playing,Tecmo Koei,Gust,T,0.08,0.06,0.0,0.02,0.15,74,38,7.7,38
313,Atelier Iris 2: The Azoth Of Destiny,2005,Role-Playing,Tecmo Koei,Gust,E10+,0.03,0.02,0.0,0.01,0.06,68,34,7.8,14
314,Atelier Shallie: Alchemists of the Dusk Sea,2014,Role-Playing,Tecmo Koei,Gust,E10+,0.06,0.02,0.08,0.02,0.18,76,26,7.7,44
315,Atelier Sophie: The Alchemist of the Mysterious Book,2015,Role-Playing,Tecmo Koei,Gust,,0.03,0.02,0.06,0.01,0.12,75,32,8.1,47
316,Atelier Totori: The Adventurer of Arland,2010,Role-Playing,Nippon Ichi Software,Gust,T,0.12,0.06,0.21,0.03,0.42,74,19,6.7,109
317,Athens 2004,2004,Sports,Sony Computer Entertainment,Eurocom Entertainment Software,E,0.13,0.1,0.0,0.03,0.27,61,57,7.2,13
318,Atomic Betty,2005,Puzzle,Atari,"Big Blue Bubble Inc., Breakthrough New Media",E,0.02,0.01,0.0,0.0,0.03,62,10,7.5,6
319,Attack of the Movies 3D,2010,Shooter,Majesco Entertainment,Panic Button,T,0.04,0.0,0.0,0.0,0.04,38,8,1.7,10
320,Attack on Titan: Humanity in Chains,2013,Action,Screenlife,Spike Chunsoft,M,0.0,0.0,0.42,0.0,0.42,46,22,4.5,34
321,ATV Offroad Fury,2001,Racing,Sony Computer Entertainment,Rainbow Studios,E,2.07,0.26,0.0,0.08,2.41,82,16,8.4,53
322,ATV Offroad Fury: Blazin' Trails,2005,Racing,SouthPeak Games,Climax Group,E,0.53,0.0,0.0,0.04,0.57,63,32,7.8,16
323,ATV Offroad Fury 2,2002,Racing,THQ,Rainbow Studios,E,1.92,0.2,0.0,0.06,2.18,82,26,8.9,28
324,ATV Offroad Fury 3,2004,Racing,SouthPeak Games,Climax Group,E,1.0,0.04,0.0,0.16,1.2,78,37,8.4,16
325,ATV Quad Power Racing 2,2003,Racing,Acclaim Entertainment,Climax Group,E,0.22,0.06,0.0,0.01,0.28,70,18,9.0,4
326,Auto Modellista,2002,Racing,Capcom,Capcom,E,0.19,0.15,0.0,0.05,0.39,66,20,7.5,13
327,Avalon Code,2008,Role-Playing,Rising Star Games,"Matrix Software, Marvelous Entertainment",E10+,0.11,0.0,0.12,0.01,0.24,71,29,7.4,13
328,A Vampyre Story,2008,Adventure,Crimson Cow,Autumn Moon,T,0.0,0.01,0.0,0.0,0.02,75,33,8.5,25
329,Avatar: The Last Airbender,2006,Adventure,THQ,AWE Games,E10+,0.39,0.1,0.0,0.01,0.5,60,10,6.5,4
330,Avatar: The Last Airbender,2006,Adventure,THQ,TOSE,E,0.3,0.01,0.0,0.03,0.33,64,9,6.4,7
331,Avatar: The Last Airbender,2006,Adventure,THQ,AWE Games,E10+,0.23,0.02,0.0,0.02,0.28,56,15,5.8,8
332,Avatar: The Last Airbender,2006,Adventure,THQ,TOSE,E10+,0.1,0.0,0.0,0.01,0.11,57,9,6.3,10
333,A Witch's Tale,2009,Role-Playing,Nippon Ichi Software,"Nippon Ichi Software, Hit Maker",E10+,0.08,0.0,0.03,0.01,0.11,50,17,6.2,9
334,Azure Striker Gunvolt,2016,Action,Yacht Club Games,Inti Creates,E10+,0.01,0.0,0.0,0.0,0.01,77,20,8.4,62
335,Azurik: Rise of Perathia,2001,Action,Microsoft Game Studios,Adrenium,T,0.18,0.05,0.0,0.01,0.24,52,26,8.5,14
336,Back to the Future: The Game,2011,Adventure,Telltale Games,Telltale Games,,0.07,0.01,0.0,0.01,0.09,66,5,6.8,51
337,Back to the Future: The Game,2011,Adventure,Telltale Games,Iron Galaxy Studios,T,0.05,0.0,0.0,0.0,0.05,66,7,4.1,9
338,Backyard Baseball,2003,Sports,Infogrames,Humongous Entertainment,E,0.1,0.03,0.0,0.0,0.13,70,4,9.4,5
339,Backyard Baseball '09,2008,Sports,Atari,Humongous Entertainment,E,0.04,0.0,0.0,0.0,0.04,37,4,7.8,5
340,Backyard Wrestling: Don't Try This at Home,2003,Fighting,Eidos Interactive,Paradox Development,M,0.3,0.23,0.0,0.08,0.6,51,24,7.8,29
341,Backyard Wrestling: Don't Try This at Home,2003,Fighting,Eidos Interactive,Paradox Development,M,0.13,0.04,0.0,0.01,0.17,50,15,5.0,7
342,Backyard Wrestling 2: There Goes the Neighborhood,2004,Fighting,Eidos Interactive,Paradox Development,M,0.14,0.11,0.0,0.04,0.28,46,23,4.7,10
343,Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,Blitz Games,M,0.56,0.44,0.0,0.15,1.15,43,5,3.4,13
344,Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,Blitz Games,M,0.14,0.04,0.0,0.01,0.18,35,20,5.9,9
345,Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,Blitz Games,M,0.03,0.01,0.0,0.0,0.05,35,11,2.0,9
346,Baja: Edge of Control,2008,Racing,THQ,2XL Games,E,0.1,0.08,0.0,0.03,0.21,61,21,5.0,11
347,Baja: Edge of Control,2008,Racing,THQ,2XL Games,E,0.12,0.06,0.0,0.02,0.2,65,35,7.1,18
348,Bakugan: Battle Brawlers,2009,Action,Activision,Now Production,E,1.26,0.02,0.0,0.1,1.38,60,6,6.7,7
349,Bakugan: Battle Brawlers,2009,Action,Activision,Now Production,E,0.59,0.03,0.0,0.05,0.66,62,12,7.2,11
350,Bakugan: Battle Brawlers,2009,Action,Activision,Now Production,E,0.2,0.02,0.0,0.02,0.24,60,16,5.2,9
351,Bakugan: Battle Brawlers,2009,Action,Activision,Now Production,E,0.19,0.03,0.0,0.02,0.23,63,10,8.2,5
352,Baldur's Gate: Dark Alliance,2001,Role-Playing,Virgin Interactive,Snowblind Studios,T,0.61,0.48,0.0,0.16,1.24,87,29,8.3,90
353,Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,Snowblind Studios,T,0.15,0.04,0.0,0.01,0.2,83,25,8.3,26
354,Baldur's Gate: Dark Alliance,2002,Role-Playing,Virgin Interactive,High Voltage Software,T,0.11,0.03,0.0,0.0,0.14,79,10,7.7,22
355,Baldur's Gate: Dark Alliance,2004,Role-Playing,"Destination Software, Inc",Magic Pockets,T,0.02,0.01,0.0,0.0,0.03,76,17,6.5,11
356,Baldur's Gate: Dark Alliance II,2004,Role-Playing,Interplay,Black Isle Studios,T,0.34,0.26,0.0,0.09,0.68,78,44,8.7,54
357,Baldur's Gate: Dark Alliance II,2004,Role-Playing,Acclaim Entertainment,Black Isle Studios,T,0.19,0.06,0.0,0.01,0.26,77,44,7.9,16
358,Ball Breakers,2000,Action,Take-Two Interactive,Lost Toys,E,0.1,0.07,0.0,0.01,0.18,68,10,5.3,4
359,Balls of Fury,2007,Sports,Zoo Digital Publishing,Black Lantern Studios,E10+,0.02,0.0,0.0,0.0,0.02,19,6,2.8,25
360,Band Hero,2009,Misc,Activision,Vicarious Visions,E10+,0.59,0.29,0.0,0.09,0.97,79,20,6.6,15
361,Band Hero,2009,Misc,Activision,Neversoft Entertainment,E10+,0.51,0.21,0.0,0.07,0.79,76,52,5.0,30
362,Band Hero,2009,Misc,Activision,Neversoft Entertainment,E10+,0.41,0.23,0.0,0.11,0.74,76,45,5.7,9
363,Band Hero,2009,Misc,Activision,Vicarious Visions,E10+,0.2,0.19,0.0,0.04,0.43,65,18,7.0,4
364,Bangai-O Spirits,2008,Shooter,D3Publisher,Treasure,E10+,0.07,0.0,0.0,0.01,0.08,83,38,8.1,27
365,Banjo-Kazooie,2008,Platform,Microsoft Game Studios,4J Studios,E,0.0,0.01,0.0,0.0,0.01,77,17,8.2,70
366,Banjo-Kazooie: Grunty's Revenge,2003,Platform,THQ,Rare Ltd.,E,0.24,0.09,0.0,0.01,0.33,72,21,8.1,18
367,Banjo-Pilot,2005,Racing,THQ,Rare Ltd.,E,0.07,0.03,0.0,0.0,0.1,68,22,5.9,9
368,Barbie Groovy Games,2002,Misc,Universal Interactive,Digital Illusions,E,0.4,0.15,0.0,0.01,0.56,47,5,7.0,4
369,Barnyard,2006,Action,THQ,Blue Tongue Entertainment,E10+,0.05,0.04,0.0,0.01,0.09,62,13,8.7,10
370,Barnyard,2006,Action,THQ,Blue Tongue Entertainment,E10+,0.04,0.0,0.0,0.0,0.04,65,15,5.7,7
371,Baroque,2007,Role-Playing,Rising Star Games,Sting,T,0.05,0.04,0.02,0.01,0.13,60,6,8.8,44
372,Baroque,2008,Role-Playing,Rising Star Games,Sting,T,0.07,0.0,0.0,0.01,0.07,50,22,8.1,24
373,Baseball Advance,2002,Sports,Sega,Smilebit,E,0.1,0.04,0.0,0.0,0.13,80,16,7.8,5
374,Bass Pro Shops: The Strike,2009,Sports,XS Games,Piranha Games,E,0.2,0.0,0.0,0.02,0.21,63,4,5.8,5
375,Bass Strike,2001,Sports,THQ,THQ,E,0.14,0.11,0.0,0.04,0.28,57,11,5.8,4
376,Baten Kaitos: Eternal Wings and the Lost Ocean,2003,Role-Playing,Nintendo,Monolith Soft,T,0.21,0.05,0.0,0.01,0.27,80,48,9.0,59
377,Baten Kaitos Origins,2006,Role-Playing,Unknown,"Monolith Soft, Namco Bandai Games",T,0.06,0.02,0.02,0.0,0.1,75,21,8.9,23
378,Batman: Arkham Asylum,2009,Action,Eidos Interactive,Rocksteady Studios,T,2.24,1.31,0.07,0.61,4.23,91,70,8.9,1122
379,Batman: Arkham Asylum,2009,Action,Eidos Interactive,Rocksteady Studios,T,2.2,0.95,0.02,0.31,3.48,92,78,8.7,1080
380,Batman: Arkham Asylum,2009,Action,Eidos Interactive,Rocksteady Studios,T,0.0,0.28,0.0,0.05,0.32,91,29,8.7,1736
381,Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,T,2.71,1.85,0.11,0.81,5.48,96,42,8.6,2162
382,Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,T,2.99,1.27,0.04,0.42,4.73,94,87,8.7,1472
383,Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,T,0.16,0.28,0.0,0.09,0.53,91,27,8.6,1847
384,Batman: Arkham Knight,2015,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,M,1.53,1.69,0.1,0.64,3.95,87,89,7.6,2679
385,Batman: Arkham Knight,2015,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,M,0.88,0.47,0.0,0.14,1.49,85,16,6.6,694
386,Batman: Arkham Knight,2015,Action,Warner Bros. Interactive Entertainment,"Rocksteady Studios, Iron Galaxy Studios",M,0.09,0.03,0.0,0.01,0.13,70,14,2.5,1967
387,Batman: Arkham Origins,2013,Action,Warner Bros. Interactive Entertainment,WB Games Montreal,T,1.07,0.8,0.04,0.38,2.29,76,46,7.7,668
388,Batman: Arkham Origins,2013,Action,Warner Bros. Interactive Entertainment,WB Games Montreal,T,1.15,0.56,0.0,0.17,1.88,74,46,7.5,685
389,Batman: Arkham Origins,2013,Action,Warner Bros. Interactive Entertainment,Iron Galaxy Studios,T,0.13,0.16,0.0,0.02,0.31,74,17,7.5,1170
390,Batman: Arkham Origins,2013,Action,Warner Bros. Interactive Entertainment,Human Head Studios,T,0.19,0.09,0.0,0.03,0.31,68,5,7.4,127
391,Batman: Arkham Origins Blackgate,2013,Action,Warner Bros. Interactive Entertainment,Armature Studio,T,0.16,0.17,0.0,0.1,0.42,61,38,6.8,106
392,Batman: Arkham Origins Blackgate,2013,Action,Warner Bros. Interactive Entertainment,Armature Studio,T,0.16,0.09,0.0,0.02,0.27,68,7,6.8,38
393,Batman: Arkham VR,2016,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,M,0.25,0.0,0.0,0.06,0.3,75,59,7.3,89
394,Batman: Dark Tomorrow,2003,Action,Kemco,HotGen,T,0.08,0.02,0.0,0.0,0.11,25,13,3.6,18
395,Batman: Dark Tomorrow,2003,Action,Kemco,Kemco,T,0.06,0.02,0.0,0.0,0.08,29,14,3.2,19
396,Batman: Return to Arkham,2016,Action,Warner Bros. Interactive Entertainment,"Rocksteady Studios, Virtuos",T,0.07,0.16,0.0,0.04,0.26,73,28,8.5,79
