uniqueId,name,criticScore,criticCount,userScore,userCount
5488,Strikers 1945,63,5,8.2,6
5489,Stronghold,81,19,8.9,224
5490,Stronghold 3,47,29,3.0,350
5491,Stronghold Crusader Extreme,45,11,6.8,45
5492,Stronghold Kingdoms,75,4,4.9,89
5493,Stronghold Legends,57,19,7.2,44
5494,Stuart Little 3: Big Photo Adventure,71,5,7.7,7
5495,Stubbs the Zombie in Rebel Without a Pulse,75,55,8.1,16
5496,Stunt GP,49,8,8.1,9
5497,Stuntman,71,37,5.7,36
5498,Stuntman: Ignition,75,38,7.3,31
5499,Stuntman: Ignition,76,18,6.2,12
5500,Stuntman: Ignition,71,8,6.4,8
5501,Style Savvy,73,4,7.7,7
5502,Style Savvy: Trendsetters,76,5,8.0,15
5503,Sudeki,72,75,8.4,49
5504,Sudoku Mania,25,4,3.5,4
5505,Suikoden II,82,8,8.4,162
5506,Suikoden IV,63,44,7.3,47
5507,Suikoden Tactics,68,31,8.6,17
5508,Suikoden Tierkreis,76,24,7.4,37
5509,Suikoden V,76,43,7.6,109
5510,Summer Heat Beach Volleyball,65,21,7.7,19
5511,Summer Sports: Paradise Island,46,7,4.6,7
5512,Summoner,74,16,7.8,12
5513,Summoner 2,76,20,8.3,22
5514,Summon Night: Swordcraft Story,77,20,8.1,19
5515,Summon Night: Twin Age,73,21,7.2,11
5516,Summon Night 5,74,7,8.3,6
5517,Sunny Garcia Surfing,61,11,7.9,7
5518,Sunset Overdrive,81,89,7.7,1137
5519,SuperCar Challenge,65,23,7.8,11
5520,Supercar Street Challenge,57,15,7.6,9
5521,Superdimension Neptune vs Sega Hard Girls,73,16,8.4,12
5522,Super Dragon Ball Z,72,31,5.8,21
5523,Super Dungeon Bros,42,9,2.3,7
5524,Super Ghouls 'n Ghosts,78,19,8.8,4
5525,Superman: Countdown to Apokolips,47,5,5.7,6
5526,Superman: Shadow of Apokolips,64,22,7.2,9
5527,Superman: Shadow of Apokolips,66,7,7.3,8
5528,Superman: The Man of Steel,44,19,6.0,11
5529,Superman Returns,51,48,6.2,49
5530,Superman Returns,33,8,4.9,13
5531,Super Mario 3D Land,90,82,8.4,921
5532,Super Mario 3D World,93,83,9.0,1607
5533,Super Mario Advance,84,19,7.8,41
5534,Super Mario Galaxy,97,73,8.9,2147
5535,Super Mario Galaxy 2,97,87,9.1,1854
5536,Super Mario Maker,88,85,8.7,691
5537,Super Mario Strikers,76,39,8.7,55
5538,Super Mario Sunshine,92,61,8.6,439
5539,Super Monkey Ball,87,28,7.9,46
5540,Super Monkey Ball: Banana Blitz,74,53,5.7,72
5541,Super Monkey Ball 2,87,34,8.5,51
5542,Super Monkey Ball 3D,55,57,5.5,31
5543,Super Monkey Ball Adventure,51,24,7.2,9
5544,Super Monkey Ball Adventure,56,23,5.9,7
5545,Super Monkey Ball Adventure,53,32,6.7,10
5546,Super Monkey Ball Deluxe,78,25,7.7,13
5547,Super Monkey Ball Deluxe,81,25,8.2,9
5548,Super Monkey Ball Jr.,82,20,8.6,11
5549,Super Paper Mario,85,56,7.9,417
5550,Super Princess Peach,75,48,7.6,33
5551,Super Puzzle Fighter II Turbo,83,9,7.4,5
5552,Super Robot Taisen OG Saga: Endless Frontier,73,22,9.0,22
5553,Super Scribblenauts,81,53,8.2,46
5554,Super Smash Bros. Brawl,93,81,8.9,1662
5555,Super Smash Bros. Melee,92,38,9.1,568
5556,Super Stardust Ultra VR,66,13,6.2,13
5557,Superstars V8 Racing,66,29,4.9,9
5558,Super Street Fighter II: Turbo Revival,84,17,7.4,10
5559,Super Street Fighter IV: 3D Edition,85,69,8.1,206
5560,Super Swing Golf,72,44,7.8,15
5561,Supremacy MMA,47,17,6.5,4
5562,Supremacy MMA,49,17,6.2,11
5563,Supreme Commander,86,44,8.3,263
5564,Supreme Commander,56,24,5.7,19
5565,Supreme Commander: Forged Alliance,81,35,8.9,219
5566,Supreme Commander 2,75,28,7.1,23
5567,Supreme Commander 2,77,54,6.2,803
5568,Supreme Ruler: Cold War,63,12,6.8,27
5569,Surf's Up,56,5,7.0,4
5570,Surf's Up,61,15,6.1,9
5571,Surf's Up,59,8,5.1,7
5572,Surfing H3O,46,15,4.6,8
5573,Suzuki TT Superbikes,71,7,8.5,8
5574,SWAT: Global Strike Team,69,21,7.8,16
5575,SWAT: Global Strike Team,69,22,6.3,7
5576,SWAT: Target Liberty,50,26,7.7,9
5577,SWAT 4,85,49,8.6,224
5578,Swingerz Golf,72,11,9.3,4
5579,Sword Art Online: Hollow Fragment,67,28,7.6,131
5580,Sword Art Online: Hollow Realization,69,32,7.7,52
5581,Sword Art Online: Hollow Realization,60,5,7.0,8
5582,Sword Art Online: Lost Song,70,4,7.1,27
5583,Sword Art Online: Lost Song,63,32,6.3,60
5584,Sword of Mana,72,31,8.3,25
5585,Syberia,82,26,8.5,235
5586,Syberia,72,17,7.0,5
5587,Syberia II,71,7,8.7,6
5588,Syberia II,80,23,8.3,150
5589,Syndicate,74,65,7.1,174
5590,Syndicate,75,29,6.5,106
5591,Syphon Filter: Dark Mirror,87,58,9.0,118
5592,Syphon Filter: Dark Mirror,70,24,7.8,12
5593,Syphon Filter: Logan's Shadow,85,41,8.8,47
5594,Syphon Filter: The Omega Strain,65,47,6.9,30
5595,Syphon Filter 3,73,19,8.5,36
5596,Tactics Ogre: Let Us Cling Together,87,49,8.8,102
5597,Tactics Ogre: The Knight of Lodis,88,20,9.1,26
5598,Taiko Drum Master,77,35,8.1,8
5599,Tak: The Great Juju Challenge,75,17,9.3,4
5600,Tak 2: The Staff of Dreams,71,31,8.0,10
5601,Tak 2: The Staff of Dreams,75,22,8.6,8
5602,Tak and the Guardians of Gross,63,5,8.0,5
5603,Tak and the Power of Juju,68,28,9.0,28
5604,Tak and the Power of Juju,79,28,9.2,19
5605,Tak and the Power of Juju,71,16,8.2,9
5606,Take On Helicopters,70,10,6.7,28
5607,Tales of Destiny II,78,9,8.7,31
5608,Tales of Graces f,77,55,8.2,336
5609,Tales of Legendia,72,37,7.7,38
5610,Tales of Phantasia,76,29,8.1,24
5611,Tales of Symphonia,86,60,8.5,176
5612,Tales of Symphonia: Dawn of the New World,68,46,7.1,93
5613,Tales of the Abyss,78,22,8.4,109
5614,Tales of the Abyss,75,33,7.6,197
5615,Tales of the World: Radiant Mythology,66,27,7.8,25
5616,Tales of Vesperia,79,67,8.2,264
5617,Tales of Xillia,78,65,8.2,468
5618,Tales of Xillia 2,71,59,7.9,216
5619,Tales of Zestiria,72,59,6.8,315
5620,Tamagotchi Connection: Corner Shop,59,20,7.7,6
5621,Tank Beat,40,12,5.4,8
5622,Tao Feng: Fist of the Lotus,65,32,6.5,8
5623,Target: Terror,33,19,2.7,16
5624,Tatsunoko vs. Capcom: Ultimate All-Stars,85,62,8.8,85
5625,Taz Wanted,65,7,8.7,9
5626,Taz Wanted,61,5,7.0,5
5627,Tearaway,87,82,8.9,391
5628,Tearaway Unfolded,81,70,8.1,188
5629,Tears to Tiara II: Heir of the Overlord,65,18,8.7,41
5630,Tecmo Bowl: Kickoff,66,21,7.3,8
5631,Teenage Mutant Ninja Turtles,71,16,8.8,8
5632,Teenage Mutant Ninja Turtles,59,29,8.7,31
5633,Teenage Mutant Ninja Turtles,57,25,8.0,8
5634,Teenage Mutant Ninja Turtles,56,22,8.4,9
5635,Teenage Mutant Ninja Turtles: Arcade Attack,36,8,4.8,4
5636,Teenage Mutant Ninja Turtles: Mutants in Manhattan,44,49,5.5,163
5637,Teenage Mutant Ninja Turtles: Mutants in Manhattan,55,14,6.0,38
5638,Teenage Mutant Ninja Turtles: Smash-Up,67,34,8.2,21
5639,Teenage Mutant Ninja Turtles 2: Battle Nexus,47,25,7.8,12
5640,Teenage Mutant Ninja Turtles 2: Battle Nexus,49,16,4.6,7
5641,Teenage Mutant Ninja Turtles 2: Battle Nexus,48,20,5.6,8
5642,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,53,20,7.0,10
5643,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,58,10,7.0,5
5644,Teenage Zombies: Invasion of the Alien Brain Thingys,67,30,8.2,29
5645,Teen Titans,63,11,6.9,11
5646,Teen Titans,56,12,8.6,17
5647,Tekken 2,89,8,8.9,102
5648,Tekken 3,96,15,9.1,367
5649,Tekken 3D: Prime Edition,64,42,5.9,39
5650,Tekken 4,79,23,8.3,126
5651,Tekken 5,88,62,8.6,229
5652,Tekken 6,79,63,7.4,211
5653,Tekken 6,80,59,7.0,132
5654,Tekken 6,82,39,8.2,68
5655,Tekken Advance,82,14,8.2,13
5656,Tekken Tag Tournament,85,25,8.5,117
5657,Tekken Tag Tournament 2,82,50,8.2,193
5658,Tekken Tag Tournament 2,83,35,7.5,90
5659,Tenchu: Dark Secret,37,10,5.1,7
5660,Tenchu: Fatal Shadows,58,33,8.0,24
5661,Tenchu: Return From Darkness,70,55,7.0,6
5662,Tenchu: Shadow Assassins,70,35,7.8,24
5663,Tenchu: Shadow Assassins,68,18,7.4,18
5664,Tenchu: Stealth Assassins,87,14,8.8,45
5665,Tenchu: Wrath of Heaven,79,33,8.4,38
5666,Tenchu 2: Birth of the Stealth Assassins,77,14,8.7,32
5667,Tenchu Z,56,51,7.3,58
5668,Tenkai Knights: Brave Battle,26,10,2.4,22
5669,Terminator 3: Rise of the Machines,38,21,6.3,23
5670,Terminator 3: Rise of the Machines,35,24,2.0,10
5671,Terminator 3: The Redemption,68,29,8.0,11
5672,Terminator 3: The Redemption,66,38,8.6,5
5673,Terminator Salvation,43,41,3.9,70
5674,Terminator Salvation,48,50,5.0,53
5675,Terraria,83,29,8.5,1613
5676,Terraria,81,39,7.2,139
5677,Terraria,81,12,7.9,70
5678,Terraria,85,17,7.8,112
5679,Terraria,83,4,7.9,47
5680,Terraria,84,5,7.7,29
5681,Terraria,71,6,7.1,21
5682,Test Drive,73,19,7.4,23
5683,Test Drive,71,16,8.7,10
5684,Test Drive: Eve of Destruction,73,34,9.1,23
5685,Test Drive: Eve of Destruction,72,28,8.7,7
5686,Test Drive: Ferrari Legends,62,19,4.9,22
5687,Test Drive Off-Road Wide Open,64,21,8.3,9
5688,Test Drive Unlimited,82,69,8.0,86
5689,Test Drive Unlimited,80,18,7.3,29
5690,Test Drive Unlimited,79,18,8.1,124
5691,Tetris Axis,74,33,6.8,28
5692,Tetris DS,84,56,8.7,44
5693,Tetris Party Deluxe,72,19,5.8,4
5694,Tetris Worlds,44,7,6.2,11
5695,Tetris Worlds,47,10,5.6,8
5696,Texas Hold 'Em Poker,49,7,6.8,6
5697,That's So Raven,39,6,7.6,5
5698,The 3rd Birthday,71,56,6.1,113
5699,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,65,8,7.3,8
5700,The Adventures of Tintin: The Game,59,27,5.7,13
5701,The Adventures of Tintin: The Game,63,35,6.1,12
5702,The Adventures of Tintin: The Game,56,8,5.7,12
5703,The Ant Bully,52,19,4.2,6
5704,The Ant Bully,45,12,1.4,5
5705,Theatre Of War,66,13,6.2,21
5706,Theatrhythm: Final Fantasy,78,60,7.8,113
5707,Theatrhythm Final Fantasy: Curtain Call,83,52,8.2,66
5708,The Awakened Fate Ultimatum,65,20,7.3,23
5709,The Bard's Tale,76,44,8.6,14
5710,The Bard's Tale,75,50,8.8,4
5711,The Beatles: Rock Band,89,25,8.9,43
5712,The Beatles: Rock Band,89,76,8.6,127
5713,The Beatles: Rock Band,88,60,8.7,59
5714,The Bible Game,60,6,2.7,13
5715,The BIGS,71,4,4.8,4
5716,The BIGS,66,15,7.1,14
5717,The BIGS,79,23,8.4,21
5718,The BIGS,77,19,7.2,12
5719,The BIGS 2,68,5,8.5,6
5720,The BIGS 2,76,31,6.2,35
5721,The BIGS 2,80,18,7.6,16
5722,The Binding of Isaac,84,30,8.3,1010
5723,The Black Eyed Peas Experience,66,17,5.8,8
5724,The Book of Unwritten Tales,82,32,8.2,144
5725,The Book of Unwritten Tales 2,63,9,8.6,7
5726,The Bouncer,66,20,8.0,35
5727,The Bureau: XCOM Declassified,69,22,6.7,79
5728,The Bureau: XCOM Declassified,68,30,6.7,118
5729,The Bureau: XCOM Declassified,66,45,6.5,621
5730,The Chronicles of Narnia: Prince Caspian,67,6,7.0,8
5731,The Chronicles of Narnia: Prince Caspian,63,5,7.1,12
5732,The Chronicles of Narnia: Prince Caspian,56,24,7.5,13
5733,The Chronicles of Narnia: Prince Caspian,56,16,5.6,8
5734,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",68,36,8.4,17
5735,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",72,31,6.0,6
5736,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",65,20,7.5,4
5737,The Chronicles of Riddick: Assault on Dark Athena,82,67,8.2,73
5738,The Chronicles of Riddick: Assault on Dark Athena,80,45,7.7,40
5739,The Chronicles of Riddick: Assault on Dark Athena,80,26,8.0,136
5740,The Club,76,63,6.8,43
5741,The Club,72,42,6.5,15
5742,The Con,63,37,7.3,16
5743,The Conduit,69,79,8.2,258
5744,The Crew,61,60,5.4,575
5745,The Crew,64,18,5.9,176
5746,The Crew,71,12,6.4,463
5747,The Crew: Wild Run,73,13,6.8,50
5748,The Crew: Wild Run,65,5,6.6,21
5749,The Crew: Wild Run,74,6,7.4,41
5750,The Cursed Crusade,45,17,5.0,26
5751,The Cursed Crusade,39,27,4.4,29
5752,The Cursed Crusade,55,7,6.0,33
5753,The Darkness,80,35,7.7,107
5754,The Darkness,82,63,8.1,196
5755,The Darkness II,80,71,7.5,219
5756,The Darkness II,79,28,7.6,127
5757,The Darkness II,77,20,7.6,448
5758,The Dark Spire,69,23,7.7,21
5759,The Da Vinci Code,54,43,8.0,24
5760,The Da Vinci Code,52,34,2.8,5
5761,The Dog Island,70,4,8.1,12
